,INSPECTION_STATUS,VIOLATION_CODE,VIOLATION_STATUS,INSPECTION_CATEGORY,PROPERTY_GROUP,LONGITUDE,LATITUDE,DEPARTMENT_BUREAU
33110,FAILED,EV1111,OPEN,PERMIT,small,-87.61605888,41.89255916,ELEVATOR
26263,FAILED,VT1030,OPEN,PERMIT,small,-87.72287004,41.78695735,VENTILATION
80090,FAILED,EV1110,OPEN,PERMIT,small,-87.6440768,41.88501465,ELEVATOR
16572,FAILED,PL155027,OPEN,COMPLAINT,small,-87.67567921,41.79439348,CONSERVATION
72226,FAILED,NC2071,OPEN,COMPLAINT,small,-87.75376986,41.94432412,CONSERVATION
70100,FAILED,PL159057,OPEN,COMPLAINT,small,-87.73769005,41.93884373,SPECIAL TASK FORCE
19474,FAILED,CN107015,OPEN,COMPLAINT,small,-87.66237170000001,41.80815045,CONSERVATION
69167,FAILED,EV1111,OPEN,COMPLAINT,small,-87.64447797,41.88891817,ELEVATOR
75150,FAILED,CN107015,OPEN,PERIODIC,small,-87.64602686,41.941737200000006,CONSERVATION
16018,FAILED,EV1111,OPEN,PERMIT,small,-87.78503289,41.914685399999996,ELEVATOR
8832,FAILED,CN074024,OPEN,COMPLAINT,small,-87.71659076,41.85961588,CONSERVATION
20121,FAILED,CN198019,OPEN,COMPLAINT,small,-87.70914163,41.91957762,CONSERVATION
61716,FAILED,CN198019,OPEN,COMPLAINT,small,-87.74819551,41.898703499999996,SPECIAL TASK FORCE
20183,FAILED,CN190029,OPEN,PERIODIC,small,-87.76480915,41.88307452,CONSERVATION
82781,FAILED,CN070024,OPEN,COMPLAINT,small,-87.60053965,41.77768694,SPECIAL TASK FORCE
26658,FAILED,CN138106,OPEN,COMPLAINT,small,-87.81033284,41.94508924,CONSERVATION
49701,FAILED,EV1050,OPEN,PERIODIC,small,-87.62582934,41.86110968,ELEVATOR
26981,FAILED,CN073044,OPEN,COMPLAINT,small,-87.65224544,41.78068875,CONSERVATION
48132,CLOSED,CN193039,COMPLIED,COMPLAINT,small,-87.64719857,41.77348653,DEMOLITION
63804,FAILED,PL157027,OPEN,COMPLAINT,small,-87.56059035,41.76422698,CONSERVATION
75161,CLOSED,CN196039,OPEN,COMPLAINT,small,-87.72900458,41.88321414,DEMOLITION
48992,FAILED,NC4012,OPEN,COMPLAINT,small,-87.58829159,41.761437,CONSERVATION
2218,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.76026927,41.92852406,DEMOLITION
78929,FAILED,CN198019,OPEN,COMPLAINT,small,-87.60579593,41.72277502,CONSERVATION
77801,FAILED,CN196029,OPEN,PERIODIC,small,-87.66078811,41.79364119,CONSERVATION
50566,FAILED,NC2011,OPEN,COMPLAINT,small,-87.64131665,41.91576283,NEW CONSTRUCTION
14868,FAILED,CN140026,OPEN,COMPLAINT,small,-87.68606149,41.97319104,CONSERVATION
74933,FAILED,CN063014,OPEN,COMPLAINT,small,-87.77635182,41.97975656,CONSERVATION
18963,FAILED,CN197079,OPEN,PERIODIC,small,-87.56809476,41.76979742,CONSERVATION
65221,FAILED,CN190019,OPEN,COMPLAINT,small,-87.72587259,41.94108036,CONSERVATION
33705,FAILED,CN065034,OPEN,PERIODIC,small,-87.60509809,41.80580166,CONSERVATION
71943,FAILED,CN194039,OPEN,COMPLAINT,small,-87.6329796,41.75665192,VENTILATION
81221,FAILED,CN067014,OPEN,COMPLAINT,small,-87.62187667,41.67610175,CONSERVATION
290,FAILED,CN073024,OPEN,COMPLAINT,large,-87.77791179,41.94586739,CONSERVATION
21792,FAILED,CN104055,OPEN,PERIODIC,small,-87.65079903,41.9184626,CONSERVATION
64081,FAILED,NC1010,OPEN,COMPLAINT,small,-87.64653844,41.70400828,SPECIAL TASK FORCE
63293,FAILED,CN062024,OPEN,COMPLAINT,small,-87.65910971,41.76480765,CONSERVATION
55234,PASSED,EV1111,COMPLIED,PERIODIC,small,-87.66015508,41.99118175,ELEVATOR
5680,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.60772756,41.75987656,DEMOLITION
69450,FAILED,EL0003,OPEN,COMPLAINT,small,-87.7113343,41.8226042,SPECIAL TASK FORCE
36709,FAILED,CN061024,OPEN,COMPLAINT,small,-87.68849117,41.87193785,CONSERVATION
76090,FAILED,CN106015,OPEN,COMPLAINT,small,-87.66094029,41.75210259,CONSERVATION
69909,FAILED,CN064014,OPEN,COMPLAINT,small,-87.62003476,41.76811453,CONSERVATION
44915,CLOSED,CN002081,OPEN,COMPLAINT,small,-87.60477819,41.77967732,DEMOLITION
3641,FAILED,CN062024,OPEN,COMPLAINT,small,-87.56206542,41.75349167,CONSERVATION
23362,FAILED,CN079014,OPEN,COMPLAINT,small,-87.60772089,41.74813112,CONSERVATION
83556,FAILED,PL232040,OPEN,COMPLAINT,small,-87.62543269,41.6972239,PLUMBING
67128,CLOSED,BR1010,OPEN,PERIODIC,small,-87.67169858,41.78204279999999,BOILER
36284,FAILED,CN074014,OPEN,COMPLAINT,small,-87.64092178,41.76641662,CONSERVATION
38080,FAILED,CN061014,OPEN,COMPLAINT,small,-87.70666224,41.78154287,CONSERVATION
35743,FAILED,CN196029,OPEN,COMPLAINT,small,-87.64432684,41.81453528,CONSERVATION
70963,FAILED,VT3020,OPEN,COMPLAINT,small,-87.91442844,42.0085364,VENTILATION
10485,FAILED,CN131036,OPEN,COMPLAINT,small,-87.61666852,41.75048668,CONSERVATION
16160,FAILED,CN046013,OPEN,COMPLAINT,small,-87.66864008,41.80391233,CONSERVATION
80802,FAILED,CN140026,OPEN,COMPLAINT,small,-87.62473434,41.76426518,SPECIAL TASK FORCE
24234,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.6901093,41.76833544,DEMOLITION
28443,FAILED,CN074024,OPEN,COMPLAINT,small,-87.58244856,41.77143739,CONSERVATION
77608,FAILED,EV1110,OPEN,PERMIT,small,-87.65962246,42.00143764,ELEVATOR
73743,FAILED,CN073014,OPEN,COMPLAINT,small,-87.64992911,41.91971401,CONSERVATION
62928,FAILED,CN061014,OPEN,COMPLAINT,small,-87.68513674,41.78400176,CONSERVATION
61864,FAILED,CN198019,OPEN,PERIODIC,small,-87.61245543,41.74422322,CONSERVATION
55939,FAILED,PL157047,OPEN,COMPLAINT,small,-87.62146299,41.70912721,CONSERVATION
15796,PASSED,ELSR04,COMPLIED,PERMIT,small,-87.73312219,41.85236098,ELECTRICAL
53824,CLOSED,CN193019,OPEN,COMPLAINT,small,-87.59426097,41.80105815,DEMOLITION
47931,FAILED,CN196029,OPEN,COMPLAINT,small,-87.60290752,41.78370972,CONSERVATION
56773,FAILED,CN190019,OPEN,COMPLAINT,small,-87.71593258,41.94095149,CONSERVATION
69459,FAILED,CN190019,OPEN,COMPLAINT,small,-87.70226025,41.91817117,CONSERVATION
35399,PASSED,EL0084,COMPLIED,COMPLAINT,small,-87.56001640000001,41.75132771,ELECTRICAL
64717,PASSED,EL0085,COMPLIED,PERMIT,small,-87.65993308,41.97333491,ELECTRICAL
85195,FAILED,CN104025,OPEN,COMPLAINT,small,-87.64886004,41.74428002,CONSERVATION
15237,PASSED,PL151137,COMPLIED,PERMIT,small,-87.66715585,41.70341068,PLUMBING
4220,FAILED,CN070024,OPEN,COMPLAINT,small,-87.63246595,41.81468806,CONSERVATION
82396,CLOSED,CN193029,OPEN,COMPLAINT,small,-87.62774706,41.68515204,DEMOLITION
58123,FAILED,CN060002,OPEN,COMPLAINT,small,-87.61529606,41.72198218,CONSERVATION
1225,FAILED,CN132046,OPEN,COMPLAINT,small,-87.76302542,41.87666647,CONSERVATION
51270,FAILED,CN073054,OPEN,COMPLAINT,small,-87.62913166,41.69969194,CONSERVATION
42794,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.57352370000001,41.75768914,DEMOLITION
53354,FAILED,CN196019,OPEN,PERIODIC,small,-87.64922664,41.94357316,CONSERVATION
84359,FAILED,CN073044,OPEN,COMPLAINT,small,-87.72965793,41.87532447,CONSERVATION
2850,FAILED,CN063034,COMPLIED,COMPLAINT,small,-87.72104686,41.93354443,CONSERVATION
35905,FAILED,EV1111,OPEN,PERIODIC,small,-87.67210021,41.89833693,ELEVATOR
68119,CLOSED,CN193000,OPEN,COMPLAINT,small,-87.62978868,41.75965151,DEMOLITION
28272,FAILED,NC2071,OPEN,COMPLAINT,small,-87.7268696,41.78760765,CONSERVATION
40290,FAILED,CN014012,OPEN,COMPLAINT,small,-87.65279298,41.83854573,CONSERVATION
59886,FAILED,CN070024,OPEN,COMPLAINT,small,-87.61142016,41.76278311,CONSERVATION
54200,CLOSED,CN193000,OPEN,COMPLAINT,small,-87.61312116,41.76893096,DEMOLITION
29636,FAILED,NC2011,OPEN,COMPLAINT,small,-87.67091292,41.93845562,CONSERVATION
16505,FAILED,CN064014,OPEN,PERIODIC,small,-87.54368719,41.73027679,CONSERVATION
48396,FAILED,CN196029,OPEN,COMPLAINT,small,-87.76516686,41.95696588,CONSERVATION
29592,FAILED,CN138106,OPEN,COMPLAINT,small,-87.64157917,41.89560871,CONSERVATION
53797,FAILED,CN198019,OPEN,COMPLAINT,small,-87.64881762,41.94555239,CONSERVATION
13340,FAILED,CN197079,OPEN,COMPLAINT,small,-87.76085073,41.94058223,CONSERVATION
35833,FAILED,CN065014,OPEN,COMPLAINT,small,-87.73195513,41.90246953,CONSERVATION
83972,FAILED,NC2021,OPEN,PERIODIC,small,-87.59012564,41.79942163,CONSERVATION
24128,FAILED,ELBC04,OPEN,PERMIT,small,-87.68698762,41.7728606,ELECTRICAL
30687,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.64782111,41.79644976,DEMOLITION
11591,FAILED,CN067014,OPEN,COMPLAINT,small,-87.59754469,41.73022763,CONSERVATION
15992,FAILED,CN140016,OPEN,COMPLAINT,small,-87.76349453,41.92717496,CONSERVATION
26226,FAILED,NC2011,OPEN,COMPLAINT,small,-87.69562844,41.89615381,CONSERVATION
80933,FAILED,CN070034,OPEN,COMPLAINT,small,-87.75014717,41.88379559,CONSERVATION
68097,CLOSED,CN196039,OPEN,COMPLAINT,small,-87.7127363,41.89327591,DEMOLITION
10576,FAILED,CN079014,OPEN,COMPLAINT,small,-87.70660969,41.89243882,CONSERVATION
59378,FAILED,NC1010,OPEN,COMPLAINT,small,-87.72277385,41.89894066,SPECIAL TASK FORCE
72380,FAILED,CN196029,OPEN,PERIODIC,small,-87.62587567,41.86293172,CONSERVATION
52297,PASSED,EL0085,COMPLIED,COMPLAINT,small,-87.58951192,41.74657847,ELECTRICAL
28265,FAILED,PL151047,OPEN,COMPLAINT,small,-87.61828145,41.83177992,PLUMBING
74709,FAILED,EV1110,OPEN,PERMIT,small,-87.65562270000001,41.99294557,ELEVATOR
73066,FAILED,EV1111,COMPLIED,PERIODIC,small,-87.65819084,41.9940764,ELEVATOR
83353,FAILED,RF301041,OPEN,PERMIT,small,-87.58238968,41.79515517,REFRIGERATION
54514,FAILED,CN190019,OPEN,COMPLAINT,small,-87.70456263,41.86538434,PLUMBING
43769,FAILED,CN017012,OPEN,COMPLAINT,small,-87.64120599,41.83580082,CONSERVATION
49219,FAILED,CN074024,OPEN,COMPLAINT,small,-87.70898951,41.923994,CONSERVATION
32898,FAILED,CN062024,OPEN,PERIODIC,small,-87.74901240000001,41.95328892,CONSERVATION
40272,FAILED,EL0018,OPEN,COMPLAINT,small,-87.63913697,41.80978565,CONSERVATION
51829,FAILED,CN196029,OPEN,COMPLAINT,small,-87.68975606,41.93839477,CONSERVATION
2726,FAILED,CN194039,OPEN,COMPLAINT,small,-87.72337326,41.84049101,SPECIAL TASK FORCE
56405,CLOSED,CN002081,OPEN,COMPLAINT,small,-87.66888079,41.77687918,DEMOLITION
69830,FAILED,CN021042,OPEN,PERIODIC,small,-87.62569772,41.85512043,CONSERVATION
26489,FAILED,CN062034,OPEN,COMPLAINT,small,-87.62205615,41.7845377,CONSERVATION
24637,FAILED,CN061014,OPEN,COMPLAINT,small,-87.68673299,41.94686607,CONSERVATION
36184,FAILED,EL0003,OPEN,COMPLAINT,small,-87.66196120000001,41.78050078,SPECIAL TASK FORCE
67613,FAILED,VT1010,OPEN,PERMIT,small,-87.71556935,41.95578756,VENTILATION
84361,FAILED,CN197019,OPEN,COMPLAINT,small,-87.73749575,41.88333157,CONSERVATION
20703,FAILED,CN015012,OPEN,PERIODIC,small,-87.66794196,41.85947665,CONSERVATION
46646,FAILED,CN073024,OPEN,COMPLAINT,small,-87.53542312,41.71536408,CONSERVATION
75549,FAILED,EV1110,OPEN,PERMIT,small,-87.72399261,41.88196929,ELEVATOR
35681,PASSED,EV1110,COMPLIED,PERIODIC,small,-87.67035502,41.913367799999996,ELEVATOR
46554,FAILED,CN190019,OPEN,COMPLAINT,small,-87.6993387,41.8966454,CONSERVATION
61553,FAILED,CN070014,OPEN,COMPLAINT,small,-87.75830255,41.87379367,CONSERVATION
42163,FAILED,PL154027,OPEN,COMPLAINT,small,-87.73088189,41.89578247,SPECIAL TASK FORCE
24315,FAILED,RF301031,OPEN,PERIODIC,small,-87.61541728,41.77776929,REFRIGERATION
4536,FAILED,CN132046,OPEN,COMPLAINT,small,-87.84645243,41.97515304,CONSERVATION
12002,FAILED,CN131016,OPEN,COMPLAINT,small,-87.6986462,41.787318299999995,CONSERVATION
75032,FAILED,VT1010,OPEN,PERMIT,small,-87.72927503,41.96426957,VENTILATION
76367,FAILED,CN104015,OPEN,COMPLAINT,small,-87.71206624,41.83936373,CONSERVATION
21785,FAILED,CN196019,OPEN,COMPLAINT,small,-87.66404685,41.86227652,CONSERVATION
69454,FAILED,CN041063,OPEN,COMPLAINT,small,-87.70226025,41.91817117,CONSERVATION
11981,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.61747037,41.71542867,DEMOLITION
53187,PASSED,BR1001,COMPLIED,PERIODIC,small,-87.61237052,41.65923539,BOILER
19685,FAILED,CN061014,OPEN,COMPLAINT,small,-87.78649449999999,41.94543064,CONSERVATION
6686,FAILED,EV1110,COMPLIED,PERMIT,small,-87.59306124,41.79099439,ELEVATOR
59615,FAILED,CN190019,OPEN,PERIODIC,small,-87.64870054,41.91939359,CONSERVATION
83011,CLOSED,CN193029,OPEN,COMPLAINT,small,-87.83429374,41.94917008,DEMOLITION
27806,FAILED,CN190019,OPEN,COMPLAINT,small,-87.59090933,41.76844192,CONSERVATION
63998,FAILED,CN076044,OPEN,COMPLAINT,small,-87.68108840000001,41.79184646,CONSERVATION
53113,FAILED,CN136026,OPEN,COMPLAINT,small,-87.75729309,41.87360789,CONSERVATION
34661,FAILED,CN065014,OPEN,PERIODIC,small,-87.69675889,41.90398156,SPECIAL INSPECTION PROGRAM
52227,FAILED,PL237020,OPEN,COMPLAINT,small,-87.56849309,41.74432119,SPECIAL TASK FORCE
3834,PASSED,BR1001,COMPLIED,PERIODIC,small,-87.7049885,41.88928666,BOILER
23650,FAILED,EV1110,COMPLIED,PERIODIC,small,-87.65824504,41.99580854,ELEVATOR
66646,FAILED,NC2011,OPEN,COMPLAINT,small,-87.72779042,41.91271236,NEW CONSTRUCTION
20347,FAILED,CN070024,OPEN,COMPLAINT,small,-87.69167311,41.86030006,SPECIAL TASK FORCE
60481,PASSED,EL0085,OPEN,PERMIT,small,-87.66018006,41.84449609,ELECTRICAL
6863,FAILED,CN190019,OPEN,COMPLAINT,small,-87.6928495,41.76331923,CONSERVATION
23472,FAILED,EL0086,OPEN,COMPLAINT,small,-87.59709837,41.76143567,SPECIAL TASK FORCE
33238,FAILED,EV1110,OPEN,PERIODIC,small,-87.68700187,41.90760945,ELEVATOR
58680,FAILED,PL194029,OPEN,COMPLAINT,small,-87.62890822,41.90382818,SPECIAL TASK FORCE
28513,FAILED,CN070014,OPEN,PERIODIC,small,-87.73302403,41.90968709,CONSERVATION
59873,FAILED,CN196019,OPEN,COMPLAINT,small,-87.61142016,41.76278311,CONSERVATION
28226,FAILED,CN198019,OPEN,COMPLAINT,small,-87.61708993,41.79378988,CONSERVATION
78510,FAILED,CN104015,OPEN,COMPLAINT,small,-87.71596465,41.83730068,CONSERVATION
7239,FAILED,CN140026,OPEN,COMPLAINT,small,-87.74603449,41.91927439,CONSERVATION
79071,CLOSED,NC2020,COMPLIED,COMPLAINT,small,-87.73101028,41.86183425,CONSERVATION
82219,FAILED,NC2071,OPEN,COMPLAINT,small,-87.77102182,41.92450317,CONSERVATION
21910,PASSED,199029,COMPLIED,COMPLAINT,small,-87.60483675,41.74226463,VENTILATION
35854,FAILED,NC2011,OPEN,COMPLAINT,small,-87.7235227,41.89656078,CONSERVATION
4089,FAILED,CN190019,OPEN,COMPLAINT,small,-87.70708847,41.78062951,CONSERVATION
9138,FAILED,CN073014,OPEN,COMPLAINT,small,-87.65113172,41.73866969,CONSERVATION
84529,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.5636328,41.75012476,DEMOLITION
24150,FAILED,PL151137,OPEN,PERMIT,small,-87.6128073,41.71151239,PLUMBING
20339,FAILED,CN017012,OPEN,COMPLAINT,small,-87.60878857,41.70889584,CONSERVATION
58927,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.65719438,41.73807304,DEMOLITION
43279,FAILED,CN101015,OPEN,COMPLAINT,small,-87.58937223,41.75609192,CONSERVATION
39899,FAILED,CN065014,OPEN,COMPLAINT,small,-87.6305893,41.75946957,CONSERVATION
72768,FAILED,CN197079,OPEN,PERIODIC,small,-87.67165466,41.88338679,CONSERVATION
49106,FAILED,CN061014,OPEN,COMPLAINT,small,-87.67416058,41.82803321,CONSERVATION
14910,FAILED,CN075014,OPEN,COMPLAINT,small,-87.65588157,41.73467262,CONSERVATION
7743,FAILED,CN190019,OPEN,COMPLAINT,small,-87.73619163,41.89692467,CONSERVATION
37819,CLOSED,CN193000,OPEN,COMPLAINT,small,-87.66536231,41.96427636,DEMOLITION
7020,FAILED,CN070014,OPEN,COMPLAINT,small,-87.65634731,41.84045402,CONSERVATION
68415,FAILED,CN070024,OPEN,COMPLAINT,small,-87.61276726,41.76848222,CONSERVATION
20031,CLOSED,CN193019,OPEN,COMPLAINT,small,-87.63580329999999,41.75317865,DEMOLITION
46460,FAILED,CN104015,OPEN,COMPLAINT,small,-87.73198085,41.87105128,CONSERVATION
64770,CLOSED,CN193000,OPEN,COMPLAINT,small,-87.73901855,41.87681146,DEMOLITION
36667,FAILED,CN198019,OPEN,PERIODIC,small,-87.60457532,41.81220473,CONSERVATION
44113,CLOSED,CN193019,OPEN,COMPLAINT,small,-87.63679892,41.75926043,DEMOLITION
24592,CLOSED,CN193000,OPEN,COMPLAINT,small,-87.76006466,41.88290171,DEMOLITION
80707,FAILED,CN061014,OPEN,PERIODIC,small,-87.67709562,41.91029087,CONSERVATION
83183,FAILED,CN190019,OPEN,COMPLAINT,small,-87.55013167,41.73485588,CONSERVATION
2294,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.66660809999999,41.93835005,DEMOLITION
74245,FAILED,CN061014,OPEN,COMPLAINT,small,-87.60167209999999,41.75049476,CONSERVATION
15143,FAILED,EL0084,OPEN,PERMIT,small,-87.62059506,41.76549281,ELECTRICAL
77319,FAILED,CN069014,OPEN,COMPLAINT,small,-87.64468119,41.82822793,CONSERVATION
85125,FAILED,CN061014,OPEN,PERIODIC,small,-87.72708721,41.97261518,CONSERVATION
76064,FAILED,CN108015,OPEN,COMPLAINT,small,-87.61433496,41.81225512,CONSERVATION
36499,FAILED,EV1110,COMPLIED,PERMIT,small,-87.62400107,41.85439989,ELEVATOR
18913,FAILED,CN190019,OPEN,COMPLAINT,small,-87.67587009999998,41.9024792,CONSERVATION
13933,PASSED,VT1010,OPEN,PERMIT,small,-87.7101376,41.937007,VENTILATION
77373,FAILED,CN138106,OPEN,COMPLAINT,small,-87.66480189,41.80766765,CONSERVATION
17810,CLOSED,CN193000,OPEN,COMPLAINT,small,-87.77785222,41.91084512,DEMOLITION
13668,FAILED,CN190019,OPEN,COMPLAINT,small,-87.73231008,41.90427385,CONSERVATION
64940,FAILED,NC2020,OPEN,COMPLAINT,small,-87.72494955,41.91547363,CONSERVATION
54088,PASSED,EL0084,OPEN,PERMIT,small,-87.6825697,41.83418659,ELECTRICAL
40167,FAILED,CN105015,OPEN,PERIODIC,small,-87.62184262,41.78062165,CONSERVATION
28364,PASSED,VT1010,OPEN,PERMIT,small,-87.64056487,41.810421999999996,VENTILATION
66564,FAILED,EL0015,OPEN,COMPLAINT,small,-87.68619266,41.77766305,ELECTRICAL
7971,FAILED,CN077014,OPEN,COMPLAINT,small,-87.65884332,41.94063377,CONSERVATION
9197,FAILED,EV1110,OPEN,COMPLAINT,small,-87.64399042,41.87682454,ELEVATOR
83295,FAILED,CN104035,COMPLIED,COMPLAINT,small,-87.76824281,41.92306206,CONSERVATION
58010,FAILED,EV1110,COMPLIED,PERIODIC,small,-87.65858654,41.99733978,ELEVATOR
27223,FAILED,PL237020,OPEN,COMPLAINT,small,-87.62224782,41.69900496,SPECIAL TASK FORCE
60577,FAILED,EV1111,OPEN,PERIODIC,small,-87.65726201,41.70665549,ELEVATOR
59322,FAILED,EV1111,OPEN,PERIODIC,small,-87.68491046,41.9127179,ELEVATOR
75272,FAILED,CN073014,OPEN,COMPLAINT,small,-87.66456047,41.79867115,CONSERVATION
33100,PASSED,EV1111,COMPLIED,PERIODIC,small,-87.68159345,41.88866624,ELEVATOR
36929,CLOSED,BR2080,COMPLIED,PERIODIC,small,-87.62262562,41.89486671,BOILER
77884,PASSED,VT1010,COMPLIED,PERMIT,small,-87.62430718,41.89168852,VENTILATION
21266,CLOSED,CN193019,OPEN,COMPLAINT,small,-87.66652515,41.76968448,DEMOLITION
76251,FAILED,PL164057,OPEN,COMPLAINT,small,-87.54970095,41.72920747,CONSERVATION
47218,FAILED,CN194029,OPEN,COMPLAINT,small,-87.72731272,41.86092332,SPECIAL TASK FORCE
25214,FAILED,IR0045,OPEN,COMPLAINT,small,-87.68466769,41.99974168,IRON
9463,FAILED,CN100003,OPEN,COMPLAINT,small,-87.69650488,41.85177913,SPECIAL TASK FORCE
45506,FAILED,CN138106,OPEN,COMPLAINT,small,-87.73021411,41.86598982,SPECIAL TASK FORCE
65635,FAILED,EV1110,COMPLIED,PERMIT,small,-87.65816364,42.00094554,ELEVATOR
36212,FAILED,CN196029,OPEN,COMPLAINT,small,-87.61511045,41.76539462,CONSERVATION
17183,FAILED,CN194029,OPEN,PERIODIC,small,-87.62001956,41.89833669,REFRIGERATION
159,FAILED,CN111025,OPEN,COMPLAINT,large,-87.73123647,41.94279259,CONSERVATION
47933,FAILED,EV1110,OPEN,COMPLAINT,small,-87.66160867,41.95334909,ELEVATOR
31610,FAILED,CN134066,OPEN,PERIODIC,small,-87.62417914,41.79261016,CONSERVATION
67377,FAILED,CN141016,OPEN,COMPLAINT,small,-87.61237593,41.69536898,CONSERVATION
81578,FAILED,CN190019,OPEN,COMPLAINT,small,-87.71556143,41.90829552,CONSERVATION
44280,FAILED,CN196029,OPEN,COMPLAINT,small,-87.61457926,41.78444334,CONSERVATION
47026,CLOSED,CN196039,OPEN,COMPLAINT,small,-87.70417814,41.87745076,DEMOLITION
125,FAILED,EV1111,OPEN,PERMIT,large,-87.61776768,41.84379445,ELEVATOR
79600,FAILED,CN198019,OPEN,PERIODIC,small,-87.65185543,41.92626165,CONSERVATION
83736,FAILED,NC2011,OPEN,COMPLAINT,small,-87.57465459,41.75335096,NEW CONSTRUCTION
30206,FAILED,EL0015,OPEN,COMPLAINT,small,-87.60257684,41.75003316,ELECTRICAL
18760,FAILED,CN198019,OPEN,PERIODIC,small,-87.67019694,41.94591889,CONSERVATION
39386,FAILED,PL159027,OPEN,COMPLAINT,small,-87.66139895,41.80600422,SPECIAL TASK FORCE
66463,FAILED,CN104015,OPEN,COMPLAINT,small,-87.69281287,41.82271435,CONSERVATION
48063,CLOSED,CN193029,OPEN,COMPLAINT,small,-87.61146494,41.75211766,DEMOLITION
45212,FAILED,CN190019,OPEN,COMPLAINT,small,-87.68921457,41.89792268,CONSERVATION
23850,FAILED,CN065034,OPEN,COMPLAINT,small,-87.69154236,41.80821458,CONSERVATION
464,FAILED,CN197019,OPEN,COMPLAINT,small,-87.60400343,41.79638955,CONSERVATION
14707,FAILED,NC3042,OPEN,COMPLAINT,small,-87.75231643,41.917341799999996,CONSERVATION
67012,FAILED,CN061014,OPEN,PERIODIC,small,-87.62269641,41.85419319,CONSERVATION
37446,FAILED,CN138106,OPEN,PERIODIC,small,-87.66088516,41.99465805,CONSERVATION
78438,FAILED,NC2011,OPEN,COMPLAINT,small,-87.77633906,41.93775365,SPECIAL INSPECTION PROGRAM
58513,FAILED,EL0041,OPEN,COMPLAINT,small,-87.62882709,41.90409273,SPECIAL TASK FORCE
35676,FAILED,EV1111,COMPLIED,PERIODIC,small,-87.64264114,41.94127252,ELEVATOR
67567,PASSED,CN070024,COMPLIED,COMPLAINT,small,-87.657977,41.73318695,CONSERVATION
48160,FAILED,CN070014,OPEN,COMPLAINT,small,-87.6502983,41.79959907,CONSERVATION
76795,CLOSED,BR3058,OPEN,PERIODIC,small,-87.63369722,41.81565753,BOILER
38759,FAILED,CN061024,OPEN,COMPLAINT,small,-87.71909491,41.91078996,CONSERVATION
23208,FAILED,CN073044,OPEN,PERIODIC,small,-87.65485022,41.70691086,CONSERVATION
66826,PASSED,BR1001,COMPLIED,PERIODIC,small,-87.71300615,41.86298684,BOILER
58738,CLOSED,CN193029,OPEN,COMPLAINT,small,-87.71642828,41.87274978,DEMOLITION
55784,FAILED,CN196029,OPEN,COMPLAINT,small,-87.67128129999999,41.95211782,CONSERVATION
58903,CLOSED,CN193110,OPEN,COMPLAINT,small,-87.69461604,41.85202311,DEMOLITION
71514,FAILED,CN103015,OPEN,PERIODIC,small,-87.6239479,41.86495007,CONSERVATION
16942,FAILED,CN073044,OPEN,COMPLAINT,small,-87.63471282,41.76134229,CONSERVATION
51422,FAILED,CN190029,OPEN,PERIODIC,small,-87.64921417,41.942819899999996,CONSERVATION
7878,FAILED,CN104015,OPEN,COMPLAINT,small,-87.72911726,41.88189291,CONSERVATION
31970,FAILED,EV1145,OPEN,PERIODIC,small,-87.66719621,41.88775141,ELEVATOR
59148,FAILED,CN190019,OPEN,COMPLAINT,small,-87.70688981,41.77902177,SPECIAL TASK FORCE
27590,FAILED,CN103015,OPEN,COMPLAINT,small,-87.56035819,41.74442822,SPECIAL TASK FORCE
65505,FAILED,EL0084,OPEN,COMPLAINT,small,-87.69340118,41.81729433,ELECTRICAL
76872,FAILED,EV1310,OPEN,PERIODIC,small,-87.64873224,41.88377879,ELEVATOR
57007,FAILED,CN070014,OPEN,COMPLAINT,small,-87.68533731,41.88220708,CONSERVATION
81825,FAILED,CN074014,OPEN,COMPLAINT,small,-87.72815486,41.86715078,CONSERVATION
72764,FAILED,CN066034,OPEN,PERIODIC,small,-87.67165466,41.88338679,CONSERVATION
85134,FAILED,CN075014,OPEN,PERIODIC,small,-87.6734381,41.97622724,CONSERVATION
54442,FAILED,CN198019,OPEN,PERIODIC,small,-87.65347906,41.96533937,CONSERVATION
74821,FAILED,CN077014,OPEN,COMPLAINT,small,-87.72923332,41.87328967,CONSERVATION
67208,FAILED,CN070024,OPEN,COMPLAINT,small,-87.66782851,41.94834415,CONSERVATION
55526,FAILED,CN190019,OPEN,COMPLAINT,small,-87.71121733,41.9594536,CONSERVATION
54728,FAILED,CN067024,OPEN,COMPLAINT,small,-87.55286467,41.74280346,CONSERVATION
68952,FAILED,CN190019,OPEN,COMPLAINT,small,-87.54929286,41.74607525,CONSERVATION
59472,FAILED,CN064014,OPEN,COMPLAINT,small,-87.61987416,41.8142336,CONSERVATION
18238,FAILED,EV1111,OPEN,PERIODIC,small,-87.71449625,41.88752335,ELEVATOR
